사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202103,7호선,노원,59,0,6313,2047,14139,6335,37659,18340,36472,44772,26967,42141,26421,32809,28799,27046,29809,29345,31005,33847,32348,34882,34829,35567,38605,36861,38568,44273,44501,58250,28005,48301,26983,21905,23832,17100,23931,17182,3499,9943,14,1005,0,0,0,0,0,0,20210403
202103,7호선,논현,7,0,1816,1267,4478,17848,8517,44705,15079,122059,12980,100563,10935,40538,13403,23406,15735,21312,17586,24038,21025,22798,25303,20808,32020,21531,53400,26192,105897,33686,61114,19227,37360,9859,40930,8169,46192,8360,7484,3827,9,365,0,0,0,0,0,0,20210403
202103,7호선,대림(구로구청),22,1,11354,852,8112,3261,15153,5977,20075,18152,14812,12417,9886,12460,10090,12177,11728,11480,12364,12240,12375,12154,13087,13100,13525,14032,15952,20969,17586,22330,11413,14415,8098,9728,7541,10531,6484,10185,1417,4092,1,144,0,0,0,0,0,0,20210403
202103,7호선,도봉산,17,1,4457,737,16889,4284,53090,7524,39635,12344,18770,14476,10971,16308,9981,12663,11236,12115,10396,12264,10888,11516,11660,12503,13230,14842,12017,19081,10113,34001,5127,40676,3399,23529,2507,19438,2140,19976,533,11346,23,1132,0,0,0,0,0,0,20210403
202103,7호선,뚝섬유원지,5,0,4483,417,8454,3779,20203,6117,29021,12219,18662,8028,10042,6528,8138,7323,8799,9248,9146,11720,9259,13448,11608,16204,13963,17210,16629,21851,18389,30292,13415,23263,11684,14011,12373,12825,10416,14234,4536,4829,2,207,0,0,0,0,0,0,20210403
202103,7호선,마들,18,3,9468,1201,22729,2817,62773,8189,55273,10923,26753,8663,19000,8683,16521,9790,17214,10838,16550,12148,14195,13309,13873,15788,13517,19714,12356,26308,11368,43165,6838,45261,5061,24339,4126,21526,3405,21397,997,11723,4,1008,0,0,0,0,0,0,20210403
202103,7호선,먹골,5,0,7256,740,12997,3056,35763,5523,43345,14941,24427,8791,14964,8244,13172,8987,14087,9887,13895,11101,12452,11702,12251,14247,12506,17325,13965,23550,15201,35832,9911,33658,6299,18968,5929,16374,4637,17455,1399,8008,2,475,0,0,0,0,0,0,20210403
202103,7호선,면목,28,0,12311,790,22472,5714,58038,8669,74397,24584,38971,15438,21689,12463,18954,12944,20481,14734,19818,15796,17388,16831,17530,21907,19345,28602,21153,35364,20785,54546,15414,52198,8583,28865,7808,25556,6244,27029,1527,13138,2,831,0,0,0,0,0,0,20210403
202103,7호선,반포,7,0,811,608,2632,6542,7918,11481,10148,19718,6685,16354,4721,8051,5115,8416,6830,8714,7548,8779,7951,7484,9643,7335,14229,7653,15501,8563,17492,10818,11709,7100,8824,4115,10057,3778,7707,4299,1507,1543,10,120,0,0,0,0,0,0,20210403
202103,7호선,보라매,18,0,5360,1198,8279,6145,22706,18531,33038,41874,18152,13029,10606,8137,10587,7818,10725,9524,10785,9888,10895,9366,13387,10198,16326,11670,18841,17022,33687,28533,12428,22703,8713,12964,8318,11379,6343,12344,1317,5543,2,424,0,0,0,0,0,0,20210403
202103,7호선,부천시청,11,0,5482,2320,15227,6775,43601,14028,41646,24832,19717,18916,13233,11541,13248,11860,14590,13213,14115,14516,14174,14822,15375,16583,18990,17770,23416,24777,25967,43551,15352,39795,16168,19632,13474,15181,11484,14724,1901,9287,3,375,0,0,0,0,0,0,20210403
202103,7호선,부천종합운동장,22,0,2990,901,5904,3330,16927,5799,20223,11437,10732,5438,6818,5564,6611,5040,6418,4165,6000,5295,5653,5037,6097,5034,6838,5536,8540,7699,9673,12821,4184,11791,2555,6913,2250,5693,1619,5701,383,2818,1,14,0,0,0,0,0,0,20210403
202103,7호선,부평구청,42,0,8006,786,22067,6044,64165,10407,54183,13728,24001,6354,13254,5182,11764,5628,12487,6250,11540,7963,9643,8254,10010,9572,11123,12734,16726,18326,15456,36169,8252,39582,6105,22655,5128,19060,4099,18997,933,10071,1,1287,0,0,0,0,0,0,20210403
202103,7호선,사가정,8,0,11411,1348,22526,6766,56427,11948,70446,26033,39766,16107,24293,14177,21296,14967,22816,16233,21765,17015,19735,18329,19719,24567,21108,29187,23791,38929,24275,61410,17317,56217,11728,30049,10874,26013,9557,26854,2377,11577,5,891,0,0,0,0,0,0,20210403
202103,7호선,삼산체육관,7,0,3061,258,10301,1566,25225,2997,21867,5276,10374,2752,6480,2464,6364,2926,6242,3805,5436,4367,5187,4595,5367,5134,6450,7310,5946,10700,5295,17921,3021,16719,1948,9780,2001,8050,1531,8973,667,4648,6,616,0,0,0,0,0,0,20210403
202103,7호선,상도,0,0,4412,1200,10637,4300,31117,8066,42664,16805,24085,13511,14401,9615,12850,8985,13671,10019,13963,11432,12582,11409,12486,13571,14788,16150,17348,21633,17893,36803,9737,28330,7783,17426,8157,16177,7893,18185,2057,6907,13,517,0,0,0,0,0,0,20210403
202103,7호선,상동,2,0,4162,1735,14777,4488,40742,11527,35614,27033,17485,25537,12598,14045,13401,13923,15205,16118,15200,16790,15756,17608,17258,17303,20413,19371,22858,27883,27484,41794,17249,37448,14978,19158,17015,14196,16069,14967,3415,8928,12,777,0,0,0,0,0,0,20210403
202103,7호선,상봉(시외버스터미널),269,1,10652,1431,19013,7287,52959,13269,72754,32807,35307,20410,20617,14009,19026,14111,20195,16183,20602,17859,19775,18028,20665,20528,24403,25351,29874,34152,32228,58143,22037,53617,15997,27350,16295,23961,12070,25826,2836,12166,19,968,0,0,0,0,0,0,20210403
202103,7호선,수락산,31,2,8944,619,21060,5108,53727,8549,47283,17192,26239,15917,17866,16492,17057,14523,17899,14253,18632,13743,18145,14016,18051,16927,19259,20964,19033,25452,19054,41523,11732,44286,7545,25337,6395,21064,4637,21412,1114,11435,16,1051,0,0,0,0,0,0,20210403
202103,7호선,숭실대입구(살피재),10,0,5386,690,12140,3223,36823,8057,50147,19771,26791,15316,15765,12548,13989,12761,15319,13893,16175,14605,15180,15591,15655,17683,18878,20934,22238,28185,20559,44722,11672,36446,9901,21578,10768,19578,9546,21778,2439,8677,7,657,0,0,0,0,0,0,20210403
202103,7호선,신대방삼거리,14,0,9980,1146,17347,7265,50293,13762,76861,30568,41079,18514,22235,12449,19173,12178,20154,13863,18846,15928,17554,16723,18504,19552,20859,23931,22973,33185,28665,60245,15983,48106,11385,28635,10295,25161,8777,26919,2329,11629,6,763,0,0,0,0,0,0,20210403
202103,7호선,신중동,2,0,5127,1854,16089,5642,46401,15053,43426,45797,21899,25109,15372,14827,15145,12026,15808,14205,16430,15742,16155,13947,17053,16934,19984,19376,26450,27124,41589,44954,18303,41711,18902,19639,13247,16278,11965,17038,2200,10826,5,220,0,0,0,0,0,0,20210403
202103,7호선,신풍,29,0,9859,1219,16299,4626,42284,11302,52461,20427,28779,10308,16027,8872,13217,9431,14710,10221,14513,11556,12825,11729,13324,14489,14868,18547,16592,27418,19174,42917,10701,33006,7520,18867,6580,18599,4744,19185,1287,8261,6,913,0,0,0,0,0,0,20210403
202103,7호선,어린이대공원(세종대),3,1,3150,895,7001,10000,17471,14752,30243,48102,21208,27975,12563,16823,11812,14694,15267,16423,15846,19107,15983,16723,19586,16816,24338,15933,35024,20539,40138,28473,21377,22719,14613,13799,15979,12813,15679,14984,3809,6854,3,203,0,0,0,0,0,0,20210403
202103,7호선,온수(성공회대입구),99,0,6864,1020,15068,3981,48970,11330,59905,17143,24784,11199,12747,6511,10577,6048,11959,7960,11021,8447,9495,8875,10943,10450,16387,13092,15709,20560,13675,41786,6412,33646,4317,18949,4132,17749,3406,16258,917,8324,3,2792,0,0,0,0,0,0,20210403
202103,7호선,용마산(용마폭포공원),4,0,4677,511,10362,2212,24546,3954,29974,10534,16241,5774,8645,5558,7937,4984,7576,5642,7470,5809,6587,6362,6547,7880,7263,9710,7436,13040,7744,21109,4865,19832,2887,11815,2454,12008,1912,12137,783,5028,3,329,0,0,0,0,0,0,20210403
202103,7호선,이수,37,1,4113,959,8369,9120,26630,14769,41456,41562,26363,27678,17305,17860,17147,16800,18432,17249,21143,19898,21003,19398,22636,21089,24817,25170,29743,32475,43844,52613,24914,35551,22373,18462,25761,15868,24113,16887,3786,6279,9,502,0,0,0,0,0,0,20210403
202103,7호선,장승배기,12,0,6859,951,11325,3896,29625,8683,42650,17885,24043,10078,14307,9035,12488,8762,12539,9182,13583,10481,11643,11158,11301,13665,12772,15483,13551,20846,15986,33449,8770,27307,6608,15602,6188,15151,5401,15530,1347,6428,6,433,0,0,0,0,0,0,20210403
202103,7호선,장암,0,0,1272,129,5869,1511,15468,1201,10590,1564,3642,2085,1955,2511,1670,1724,1864,1642,2170,1499,2545,1388,2927,1193,3267,1200,3434,1458,2820,2533,1635,3183,982,1351,834,950,307,874,97,612,0,3,2,2,0,0,0,0,20210403
202103,7호선,중계,12,0,8254,1967,22847,4156,62622,15034,62394,23907,31086,10293,20791,8626,18554,9031,19909,12005,17555,13508,14983,13515,16136,15723,20484,18448,18618,26518,17237,43431,8794,45280,6153,25254,7105,22428,5210,24123,1332,11148,6,1015,0,0,0,0,0,0,20210403
202103,7호선,중곡,10,0,5232,503,12344,4613,31648,11197,46483,18174,24831,9388,14465,7871,12382,7850,13213,8416,12496,9533,11572,10487,12290,13396,17227,15687,15999,19590,14056,31068,9165,28342,5768,16454,5237,15203,4135,16233,984,7039,0,162,0,0,0,0,0,0,20210403
202103,7호선,중화,9,0,8878,927,14903,3999,37390,8231,47597,23543,25371,11594,15837,8526,13871,8926,14921,9819,13869,10876,12864,12082,12850,15021,14399,18219,16460,23113,18823,37396,11288,35091,6890,19508,6707,17987,5321,19804,1401,8443,8,550,0,0,0,0,0,0,20210403
202103,7호선,천왕,10,1,6868,1174,16858,4471,49220,8027,60780,14227,30066,7495,14922,6549,12749,7372,13409,9468,12916,9971,11376,10399,11657,13255,13571,16718,13599,24412,12868,44983,7053,39706,4618,21628,4064,18659,3135,17958,915,8314,10,587,0,0,0,0,0,0,20210403
202103,7호선,철산,14,1,9829,4488,26282,9823,80578,15432,86823,34083,42545,25765,26432,19066,24428,18175,25931,20471,25062,23117,23350,24399,24231,27909,27679,33300,34620,51721,33593,87784,20917,74601,19207,35862,19838,30942,18055,32083,3558,14664,30,1108,0,0,0,0,0,0,20210403
202103,7호선,청담,16,1,1867,3785,6008,27162,9948,59285,12929,147356,10814,98122,10121,37429,13078,21816,16094,19924,17865,22497,20377,19470,29243,16839,37284,16551,61214,17945,111095,19118,57981,13179,32624,8182,30056,7654,27625,6267,4082,2842,5,1177,0,0,0,0,0,0,20210403
202103,7호선,춘의,1,0,4838,1232,9352,6732,23662,29024,24926,51724,12926,17754,8934,7627,7806,5879,8369,6541,8864,8044,8374,6656,9124,8104,11519,8649,27073,12274,42107,19875,16435,17528,9763,11194,8439,10056,4724,9197,1026,5225,1,35,0,0,0,0,0,0,20210403
202103,7호선,태릉입구,116,0,6853,1236,7624,4790,21209,8272,25169,16270,16241,9945,11227,7810,10088,7598,10897,8732,11065,9367,10930,9322,11929,10522,13315,12404,16997,15719,17219,22054,10718,21012,7335,12090,7348,11766,6230,12637,1679,5926,4,1604,0,0,0,0,0,0,20210403
202103,7호선,하계,17,0,7755,1268,23657,6143,68504,17194,69974,23794,36094,17257,25205,13715,23567,14583,24811,17395,23411,20284,21970,20170,24794,22823,27499,25925,27059,33304,23556,55240,14086,56544,10070,30483,10162,27600,8742,29638,1991,14390,6,1099,0,0,0,0,0,0,20210403
202103,7호선,학동,2,0,1804,2678,4309,24914,8517,52247,10768,186869,9860,142253,10258,45890,12774,24863,15641,20943,18922,23944,23414,20526,29279,17416,37748,17459,68036,17320,163877,19532,77356,12119,38559,7234,38767,6555,32830,6118,6013,2737,12,123,0,0,0,0,0,0,20210403
202103,8호선,가락시장,20,0,2671,2452,5070,6185,10257,14079,12379,37916,9067,17101,9039,12930,10101,11429,10173,9947,10522,11407,11997,11529,14099,10972,13930,12725,17783,14051,28528,20043,12094,13802,10014,8716,11510,7567,10150,7207,1621,3006,1,1469,0,0,0,0,0,0,20210403
202103,8호선,강동구청,10,0,4553,967,11069,4825,32392,14866,42067,34726,21250,13667,13505,9849,11934,9426,12350,9213,12574,11756,11924,11824,12682,12755,14369,16404,17519,21911,27496,34881,10718,28030,7303,16054,6965,14472,5374,15608,1004,5525,1,556,0,0,0,0,0,0,20210403
202103,8호선,남한산성입구(성남법원.검찰청),19,1,9523,1569,20320,4576,49292,11697,63802,24023,31548,13090,19158,10538,17352,10193,17486,11513,17310,12735,15819,13313,16096,17351,16718,20756,21027,25940,23194,42783,10710,38089,6265,22147,4965,21630,3700,23347,1022,10037,2,160,0,0,0,0,0,0,20210403
202103,8호선,단대오거리,3,0,8058,2350,15074,7955,35203,11447,42009,19365,21467,9281,14425,7329,13272,8155,13741,9356,13566,9901,11973,10859,11840,14688,14021,17799,18087,21230,22527,33938,10214,30279,6081,18435,5471,16227,4132,16179,958,8648,3,137,0,0,0,0,0,0,20210403
202103,8호선,모란,11,0,1870,589,3155,2892,8311,4020,11119,7619,6713,5222,5610,5499,6745,6204,7056,6017,7826,7067,8821,6691,9746,6149,11092,6995,9480,7612,10016,9751,5831,5916,3698,3246,4368,3192,4680,3648,851,1436,0,172,0,0,0,0,0,0,20210403
202103,8호선,몽촌토성(평화의문),0,0,1513,1015,3460,6130,10225,8897,14887,23974,7953,14423,5668,7919,5689,6939,6465,7189,6803,7409,7037,6989,8268,7299,11660,7412,14897,9381,20547,13887,9116,10263,6452,6076,6886,5311,5842,5972,1234,2020,1,142,0,0,0,0,0,0,20210403
202103,8호선,문정,4,0,2208,3012,6100,11804,21937,48905,30319,175260,17948,84745,13889,27484,15421,16297,16966,16674,19608,19215,22360,16903,25510,18632,29905,19211,69835,23226,130866,32231,47400,25459,28795,13862,29117,11423,23046,12332,3242,5359,3,102,0,0,0,0,0,0,20210403
202103,8호선,복정,2,0,4714,2363,10312,9792,30442,13132,39486,22379,22898,15311,14073,9920,11833,8850,13186,10087,13219,10299,12351,9746,15032,10664,18764,13575,25666,19801,29013,33027,14940,24609,9003,15252,8112,13325,7304,14879,1925,4744,4,338,0,0,0,0,0,0,20210403
202103,8호선,산성,11,1,4486,632,10064,2592,25911,4194,30429,9955,16416,5600,9784,6006,8488,5136,8818,6141,8758,6362,8221,6356,8250,8739,9342,11310,10429,14742,8043,24494,3816,22275,2803,13434,2325,12627,1664,13221,716,6043,0,97,0,0,0,0,0,0,20210403
202103,8호선,석촌,0,0,2933,726,5403,3685,15633,7699,22686,21459,12785,16952,8956,10475,9108,10976,9994,11757,10232,12767,10251,12928,11402,13892,12721,14989,15448,20135,19760,27944,11059,20405,9098,11303,10254,10106,9109,10379,1574,4142,4,497,0,0,0,0,0,0,20210403
202103,8호선,송파,4,0,2245,602,8327,4357,25266,11653,29818,18695,15879,9584,10732,7090,10275,7236,10588,7487,10298,9102,9580,9258,11849,10252,14048,12986,13010,17030,16054,26561,8531,22077,5823,11635,4496,11215,3445,11174,972,4093,3,546,0,0,0,0,0,0,20210403
202103,8호선,수진,1,0,3624,440,6377,2255,15681,3777,22221,9705,11037,5097,7603,4886,7190,5092,7444,4959,7443,6399,6330,6453,7118,7249,8297,8565,8987,9520,7869,15133,4149,12533,3294,7745,2697,7328,2133,7546,595,4070,2,67,0,0,0,0,0,0,20210403
202103,8호선,신흥,11,0,3606,805,5777,3608,12345,3163,15529,6857,9186,4881,6527,4939,6164,4895,6454,5537,6518,5970,6678,6534,7022,8473,7913,9014,8718,11600,8022,16288,4440,13060,3516,8287,2887,7169,2267,6594,622,3663,2,87,0,0,0,0,0,0,20210403
202103,8호선,암사,35,0,14305,941,25899,6126,79764,8571,103552,19245,48411,13103,25728,11579,22324,12408,23817,16378,22997,16032,20064,18580,18747,24355,20546,27494,20994,40278,22598,71604,12372,59021,9483,31982,7961,31281,5850,29236,1520,13935,2,1497,0,0,0,0,0,0,20210403
202103,8호선,잠실(송파구청),7,2,1079,2110,3926,9803,8449,27004,13429,72375,8696,38207,8715,22856,11179,23911,13131,25010,15422,25557,19035,24940,24154,25699,28182,25034,39893,28983,62425,37689,35762,20619,31033,9603,29232,7675,24386,7174,3524,2466,2,292,0,0,0,0,0,0,20210403
202103,8호선,장지,0,0,5397,2287,16055,9628,47182,23530,52885,54534,27779,30766,17568,20413,16242,17647,18795,20314,20051,20656,19195,21209,22553,23150,29745,26844,38838,31445,52014,50685,27346,35458,21657,20224,19654,16903,13833,18723,2582,8205,0,62,0,0,0,0,0,0,20210403
202103,8호선,천호(풍납토성),49,0,11238,1774,16851,11075,41714,13867,56347,26646,31668,22978,18305,17011,17617,17354,19081,20149,19978,22214,19008,21833,20027,27341,22416,32511,26471,42250,29755,67637,19621,49418,16965,25483,14607,22505,12160,22315,2312,10832,9,1301,0,0,0,0,0,0,20210403
202103,9호선,가양,44,0,13814,1656,23358,9511,70307,24520,71771,40169,38844,25008,27965,15476,27042,17112,28338,18055,27289,20713,24337,22351,26013,25406,29540,31392,35060,38769,41765,65894,19760,59279,13393,34686,12160,31971,8572,33376,1572,14101,2,714,0,0,0,0,0,0,20210403
202103,9호선,개화,25,1,1572,191,5088,2090,13174,3250,8720,5322,3000,2490,2089,1862,1957,2046,2119,2238,2134,2063,2125,1837,2496,2053,3730,2074,5746,3131,6327,5049,2522,4822,1778,2740,1646,1832,489,1800,172,919,0,86,0,0,0,0,0,0,20210403
202103,9호선,고속터미널,9,1,1950,1300,4619,11000,15233,16562,19170,25230,14023,24868,11928,25206,14292,26573,16520,26947,18656,29505,20404,29354,23778,31031,27693,31103,30736,34839,31341,41550,26098,27900,22087,17109,17486,14090,15086,13870,3059,4820,1,19,0,0,0,0,0,0,20210403
202103,9호선,공항시장,2,0,3313,179,4318,1181,8851,1805,9725,3828,5811,2920,4339,3201,4153,3035,4424,3465,4299,4122,4112,3995,3775,4767,4135,6055,4254,7093,4133,9910,2488,9471,2157,6028,2013,5134,1350,5631,341,3098,0,55,0,0,0,0,0,0,20210403
202103,9호선,구반포,1,0,538,245,1823,1816,4678,3541,5816,7286,3682,5339,3093,3523,3127,3667,3741,3987,4190,4255,4179,3911,4487,4651,5405,4564,6552,5657,8600,7899,4822,5457,3552,2923,2986,2625,2390,3623,340,1441,0,35,0,0,0,0,0,0,20210403
202103,9호선,국회의사당,1,0,653,1800,1728,8842,3628,40769,5918,146657,4851,62841,6818,21249,10642,16295,11771,13791,13634,15247,17121,12261,19580,10102,23751,8781,56252,10005,113058,10419,38605,6713,21780,3731,22383,3077,17340,3138,2218,1132,0,1,0,0,0,0,0,0,20210403
202103,9호선,김포공항,4,0,1346,1355,3620,12394,8137,19028,10326,24253,8045,19526,9515,18896,10882,19645,9812,20325,12177,24402,14868,22202,14569,22423,15450,26057,17159,26891,20652,28313,14863,19752,14835,8733,15702,3788,10425,3256,920,1576,22,334,0,0,0,0,0,0,20210403
202103,9호선,노들,30,1,3108,184,4678,1113,15887,2279,20180,3682,10897,2818,7163,3063,6040,3010,6195,3697,6227,4363,5662,4454,5327,6068,5810,6546,5983,9129,5833,15425,3405,12002,2442,7174,1974,6991,1595,7548,566,2947,0,5,0,0,0,0,0,0,20210403
202103,9호선,노량진,340,2,15178,1968,22185,13786,59950,44995,88515,68661,47183,33461,29281,24079,28260,23218,31849,30133,36236,32519,30943,28009,30378,33273,34201,38143,45815,56402,56607,84036,30495,58802,28378,36210,36134,34288,43981,38028,5374,16553,0,383,0,0,0,0,0,0,20210403
202103,9호선,당산,40,1,8236,1210,15612,5889,49629,14726,56176,41798,30643,22754,22092,14260,21880,15479,24162,16637,23712,19132,22079,19818,22709,21854,24855,26210,31948,39569,45808,63440,23588,50105,18222,30816,19641,28402,17148,33179,3125,12547,2,350,0,0,0,0,0,0,20210403
202103,9호선,동작(현충원),20,0,1038,181,1546,1613,5083,1581,6223,2533,3423,2063,2454,1908,2428,1755,2799,1678,2770,2148,2677,2440,2979,2096,3693,2103,3581,2643,3960,4379,1811,3324,1367,1843,1263,2041,1134,2405,242,889,3,715,0,0,0,0,0,0,20210403
202103,9호선,등촌,4,1,4989,772,13539,3598,40992,6566,50088,17983,21287,11105,14759,8702,14551,9576,15364,11021,15026,12373,13828,12721,13656,16287,14309,18414,14920,25616,18524,40066,9132,37181,6689,19853,6159,15479,5620,17548,1218,8215,0,2,0,0,0,0,0,0,20210403
202103,9호선,마곡나루(서울식물원),8,0,3105,869,9123,9071,27035,11743,27063,40744,12845,21099,9786,10870,10107,9846,11627,10583,12764,11493,12688,11962,14490,12406,17346,14107,26772,20473,38745,32112,17803,28378,13879,15690,15967,13224,13684,15847,2337,6802,10,258,0,0,0,0,0,0,20210403
202103,9호선,사평,5,0,806,167,2756,3196,8884,5214,10192,6781,5685,3142,3851,2512,3990,2891,4178,3278,4401,4182,3997,3899,4920,4187,7627,5455,6703,6547,6945,9547,4079,8013,2570,4325,2070,4061,1826,4877,422,1853,0,13,0,0,0,0,0,0,20210403
202103,9호선,샛강,13,0,996,904,1901,4133,4677,15567,5736,38296,4248,14331,4122,6917,4736,6312,5021,5612,5989,5899,6577,6473,7927,5676,10115,6270,17593,7963,30213,11270,11725,6583,8385,3654,8715,3056,8877,3664,1585,1571,0,2,0,0,0,0,0,0,20210403
202103,9호선,선유도,2,0,1689,970,4901,3584,18989,11120,21978,39148,9644,16215,6530,6809,7112,6577,7773,6315,7722,7659,8043,7388,9560,8047,10743,8732,16938,10810,35744,19099,13103,16145,7138,8384,6592,6971,4916,8106,1177,3072,1,4,0,0,0,0,0,0,20210403
202103,9호선,신논현,27,0,2870,1819,11987,15081,30380,41033,42387,89846,27889,101581,24105,54357,28440,41072,33846,40336,38087,47820,40534,43871,46859,42385,56869,47935,74910,60441,108812,90675,79591,53020,58456,24667,70616,20650,71444,19777,7622,7990,3,667,0,0,0,0,0,0,20210403
202103,9호선,신목동,2,0,1900,307,5544,1852,17780,2855,16963,5662,8112,2342,5160,2230,4755,2938,4697,3043,4533,3528,4186,3770,4297,4108,5277,5658,5738,7537,5982,13335,2739,11978,1785,6297,1751,6359,1591,7337,500,2833,0,1,0,0,0,0,0,0,20210403
202103,9호선,신반포,0,0,351,765,1671,6630,5688,7258,6700,8943,4299,5397,3170,4122,3192,3189,3836,3538,4250,4701,4075,3831,5882,4437,10313,4266,10636,5228,8699,7359,5060,5262,3248,2917,2764,2888,2293,3428,415,1480,0,8,0,0,0,0,0,0,20210403
202103,9호선,신방화,4,0,4344,587,10794,3308,27916,4941,25536,11361,13465,5816,9277,5071,8419,5928,9861,7123,9372,7273,8321,7186,8548,10164,10287,11044,9451,13838,9803,24100,5418,20347,4307,11947,3442,10661,2626,11381,852,4969,0,94,0,0,0,0,0,0,20210403
202103,9호선,양천향교,3,0,3940,971,8825,4695,28886,10136,29410,38185,14304,18334,10744,8639,11059,8135,12531,9073,12076,8849,11507,10123,12592,9605,14728,11447,19554,16434,31377,26478,11838,25653,7283,15968,6741,13406,4465,16143,1130,7529,0,15,0,0,0,0,0,0,20210403
202103,9호선,여의도,11,0,2643,1943,3873,19063,8051,125526,10148,156289,9947,65391,11521,30628,16892,32994,17532,30316,24285,33420,29179,30465,38026,27124,52154,24916,124834,25510,150069,28809,73083,17735,59123,9305,50136,7532,32716,8084,3358,2596,1,89,0,0,0,0,0,0,20210403
